x-axis,1,2,3
second,Volt,Volt,Volt
+5.81700E-03,+32.16080E-03,+24.12060E-03,-128.64321E-03
+5.82750E-03,+32.36181E-03,+24.12060E-03,-129.64824E-03
+5.83800E-03,+32.96482E-03,+24.12060E-03,-132.66332E-03
+5.84850E-03,+33.56784E-03,+24.92462E-03,-135.67839E-03
+5.85900E-03,+33.76884E-03,+25.32663E-03,-136.68342E-03
+5.86950E-03,+33.76884E-03,+25.52764E-03,-140.70352E-03
+5.88000E-03,+34.57286E-03,+25.72864E-03,-136.68342E-03
+5.89050E-03,+35.17588E-03,+25.72864E-03,-143.71859E-03
+5.90100E-03,+35.37688E-03,+26.13065E-03,-140.70352E-03
+5.91150E-03,+35.57789E-03,+26.53266E-03,-143.71859E-03
+5.92200E-03,+36.18090E-03,+26.53266E-03,-144.72362E-03
+5.93250E-03,+36.78392E-03,+26.73367E-03,-144.72362E-03
+5.94300E-03,+36.98492E-03,+27.33668E-03,-148.74372E-03
+5.95350E-03,+36.98492E-03,+28.14070E-03,-148.74372E-03
+5.96400E-03,+36.98492E-03,+28.14070E-03,-148.74372E-03
+5.97450E-03,+37.78894E-03,+28.14070E-03,-151.75879E-03
+5.98500E-03,+37.78894E-03,+28.14070E-03,-152.76382E-03
+5.99550E-03,+38.79397E-03,+28.74372E-03,-153.76884E-03
+6.00600E-03,+39.39698E-03,+28.94472E-03,-152.76382E-03
+6.01650E-03,+39.39698E-03,+28.94472E-03,-156.78392E-03
+6.02700E-03,+39.79899E-03,+29.34673E-03,-158.79397E-03
+6.03750E-03,+39.59799E-03,+30.35176E-03,-157.78894E-03
+6.04800E-03,+40.20100E-03,+29.74874E-03,-160.80402E-03
+6.05850E-03,+40.40201E-03,+30.55276E-03,-160.80402E-03
+6.06900E-03,+41.00502E-03,+30.55276E-03,-162.81407E-03
+6.07950E-03,+41.20603E-03,+30.75377E-03,-167.83919E-03
+6.09000E-03,+41.80904E-03,+31.35678E-03,-168.84422E-03
+6.10050E-03,+42.41206E-03,+30.75377E-03,-167.83919E-03
+6.11100E-03,+42.61306E-03,+30.95477E-03,-168.84422E-03
+6.12150E-03,+42.61306E-03,+31.55779E-03,-168.84422E-03
+6.13200E-03,+43.41708E-03,+32.16080E-03,-172.86432E-03
+6.14250E-03,+43.41708E-03,+32.16080E-03,-172.86432E-03
+6.15300E-03,+44.62312E-03,+32.16080E-03,-172.86432E-03
+6.16350E-03,+44.22111E-03,+32.76382E-03,-172.86432E-03
+6.17400E-03,+44.22111E-03,+32.96482E-03,-172.86432E-03
+6.18450E-03,+45.02513E-03,+33.16583E-03,-176.88442E-03
+6.19500E-03,+45.42714E-03,+33.36683E-03,-176.88442E-03
+6.20550E-03,+45.82915E-03,+33.76884E-03,-177.88945E-03
+6.21600E-03,+45.82915E-03,+34.57286E-03,-180.90452E-03
+6.22650E-03,+46.43216E-03,+34.57286E-03,-180.90452E-03
+6.23700E-03,+46.23116E-03,+34.57286E-03,-184.92462E-03
+6.24750E-03,+46.63317E-03,+34.57286E-03,-180.90452E-03
+6.25800E-03,+46.63317E-03,+33.76884E-03,-184.92462E-03
+6.26850E-03,+47.43719E-03,+35.37688E-03,-184.92462E-03
+6.27900E-03,+47.03518E-03,+34.97487E-03,-188.94472E-03
+6.28950E-03,+47.43719E-03,+35.97990E-03,-188.94472E-03
+6.30000E-03,+48.24121E-03,+35.37688E-03,-188.94472E-03
+6.31050E-03,+48.44221E-03,+35.97990E-03,-188.94472E-03
+6.32100E-03,+49.04523E-03,+36.58291E-03,-192.96482E-03
+6.33150E-03,+49.04523E-03,+36.98492E-03,-192.96482E-03
+6.34200E-03,+49.84925E-03,+36.98492E-03,-196.98492E-03
+6.35250E-03,+49.84925E-03,+36.98492E-03,-195.97990E-03
+6.36300E-03,+50.25126E-03,+36.98492E-03,-196.98492E-03
+6.37350E-03,+50.65327E-03,+36.98492E-03,-196.98492E-03
+6.38400E-03,+50.65327E-03,+36.98492E-03,-201.00502E-03
+6.39450E-03,+50.65327E-03,+37.78894E-03,-197.98995E-03
+6.40500E-03,+50.65327E-03,+37.78894E-03,-201.00502E-03
+6.41550E-03,+51.25628E-03,+38.39196E-03,-201.00502E-03
+6.42600E-03,+51.45729E-03,+38.59296E-03,-201.00502E-03
+6.43650E-03,+52.26131E-03,+38.59296E-03,-205.02512E-03
+6.44700E-03,+52.26131E-03,+38.99497E-03,-207.03517E-03
+6.45750E-03,+52.26131E-03,+38.59296E-03,-205.02512E-03
+6.46800E-03,+53.06533E-03,+39.39698E-03,-205.02512E-03
+6.47850E-03,+53.06533E-03,+39.39698E-03,-206.03015E-03
+6.48900E-03,+53.06533E-03,+39.39698E-03,-209.04522E-03
+6.49950E-03,+53.66834E-03,+39.39698E-03,-209.04522E-03
+6.51000E-03,+53.86935E-03,+39.39698E-03,-209.04522E-03
+6.52050E-03,+53.86935E-03,+39.59799E-03,-209.04522E-03
+6.53100E-03,+53.86935E-03,+40.20100E-03,-213.06532E-03
+6.54150E-03,+54.67337E-03,+40.20100E-03,-213.06532E-03
+6.55200E-03,+54.67337E-03,+40.20100E-03,-213.06532E-03
+6.56250E-03,+54.87437E-03,+41.00502E-03,-216.08040E-03
+6.57300E-03,+55.07538E-03,+41.00502E-03,-217.08542E-03
+6.58350E-03,+55.27638E-03,+41.20603E-03,-216.08040E-03
+6.59400E-03,+55.47739E-03,+41.80904E-03,-217.08542E-03
+6.60450E-03,+55.67839E-03,+41.60804E-03,-217.08542E-03
+6.61500E-03,+56.28141E-03,+41.80904E-03,-219.09548E-03
+6.62550E-03,+56.28141E-03,+41.80904E-03,-218.09045E-03
+6.63600E-03,+56.28141E-03,+42.61306E-03,-221.10553E-03
+6.64650E-03,+57.08543E-03,+42.61306E-03,-221.10553E-03
+6.65700E-03,+57.08543E-03,+42.21105E-03,-221.10553E-03
+6.66750E-03,+57.08543E-03,+42.61306E-03,-225.12563E-03
+6.67800E-03,+57.88945E-03,+42.61306E-03,-225.12563E-03
+6.68850E-03,+57.88945E-03,+43.41708E-03,-225.12563E-03
+6.69900E-03,+57.88945E-03,+43.01507E-03,-225.12563E-03
+6.70950E-03,+58.49246E-03,+43.41708E-03,-225.12563E-03
+6.72000E-03,+58.69347E-03,+43.41708E-03,-229.14573E-03
+6.73050E-03,+58.69347E-03,+43.61809E-03,-227.13568E-03
+6.74100E-03,+58.69347E-03,+43.81910E-03,-229.14573E-03
+6.75150E-03,+59.49749E-03,+44.22111E-03,-232.16080E-03
+6.76200E-03,+59.49749E-03,+44.22111E-03,-229.14573E-03
+6.77250E-03,+59.49749E-03,+44.22111E-03,-233.16583E-03
+6.78300E-03,+59.49749E-03,+44.22111E-03,-233.16583E-03
+6.79350E-03,+59.49749E-03,+44.22111E-03,-232.16080E-03
+6.80400E-03,+59.49749E-03,+45.02513E-03,-233.16583E-03
+6.81450E-03,+60.30151E-03,+45.02513E-03,-233.16583E-03
+6.82500E-03,+59.89950E-03,+45.02513E-03,-235.17588E-03
+6.83550E-03,+61.10553E-03,+45.02513E-03,-234.17085E-03
+6.84600E-03,+60.30151E-03,+45.02513E-03,-233.16583E-03
+6.85650E-03,+60.30151E-03,+45.02513E-03,-240.20100E-03
+6.86700E-03,+61.10553E-03,+45.02513E-03,-237.18593E-03
+6.87750E-03,+61.10553E-03,+45.22613E-03,-240.20100E-03
+6.88800E-03,+61.10553E-03,+45.02513E-03,-237.18593E-03
+6.89850E-03,+61.30653E-03,+45.82915E-03,-237.18593E-03
+6.90900E-03,+61.50754E-03,+45.82915E-03,-241.20603E-03
+6.91950E-03,+61.90955E-03,+45.82915E-03,-241.20603E-03
+6.93000E-03,+62.71357E-03,+46.63317E-03,-241.20603E-03
+6.94050E-03,+62.51256E-03,+46.63317E-03,-241.20603E-03
+6.95100E-03,+62.31156E-03,+46.23116E-03,-241.20603E-03
+6.96150E-03,+62.71357E-03,+46.63317E-03,-241.20603E-03
+6.97200E-03,+62.71357E-03,+46.63317E-03,-245.22613E-03
+6.98250E-03,+62.71357E-03,+46.63317E-03,-245.22613E-03
+6.99300E-03,+62.71357E-03,+46.63317E-03,-243.21608E-03
+7.00350E-03,+62.71357E-03,+46.83417E-03,-249.24623E-03
+7.01400E-03,+62.71357E-03,+46.63317E-03,-245.22613E-03
+7.02450E-03,+63.51759E-03,+47.43719E-03,-245.22613E-03
+7.03500E-03,+62.71357E-03,+47.43719E-03,-247.23618E-03
+7.04550E-03,+63.71859E-03,+47.43719E-03,-248.24120E-03
+7.05600E-03,+62.71357E-03,+47.43719E-03,-249.24623E-03
+7.06650E-03,+63.71859E-03,+48.04020E-03,-245.22613E-03
+7.07700E-03,+63.91960E-03,+47.83920E-03,-247.23618E-03
+7.08750E-03,+64.32161E-03,+48.04020E-03,-249.24623E-03
+7.09800E-03,+64.32161E-03,+48.24121E-03,-253.26633E-03
+7.10850E-03,+64.32161E-03,+48.24121E-03,-249.24623E-03
+7.11900E-03,+64.32161E-03,+47.83920E-03,-249.24623E-03
+7.12950E-03,+64.32161E-03,+48.24121E-03,-253.26633E-03
+7.14000E-03,+64.32161E-03,+48.24121E-03,-249.24623E-03
+7.15050E-03,+64.52261E-03,+48.24121E-03,-249.24623E-03
+7.16100E-03,+64.72362E-03,+48.24121E-03,-253.26633E-03
+7.17150E-03,+64.52261E-03,+48.24121E-03,-249.24623E-03
+7.18200E-03,+65.12563E-03,+48.24121E-03,-253.26633E-03
+7.19250E-03,+65.12563E-03,+48.24121E-03,-250.25125E-03
+7.20300E-03,+65.12563E-03,+48.64322E-03,-253.26633E-03
+7.21350E-03,+65.12563E-03,+48.24121E-03,-252.26130E-03
+7.22400E-03,+65.12563E-03,+48.24121E-03,-257.28643E-03
+7.23450E-03,+65.12563E-03,+49.04523E-03,-253.26633E-03
+7.24500E-03,+65.12563E-03,+48.64322E-03,-253.26633E-03
+7.25550E-03,+65.72864E-03,+48.84422E-03,-256.28140E-03
+7.26600E-03,+65.12563E-03,+49.04523E-03,-249.24623E-03
+7.27650E-03,+65.72864E-03,+49.04523E-03,-256.28140E-03
+7.28700E-03,+65.12563E-03,+48.64322E-03,-253.26633E-03
+7.29750E-03,+65.32663E-03,+49.04523E-03,-257.28643E-03
+7.30800E-03,+65.12563E-03,+49.04523E-03,-257.28643E-03
+7.31850E-03,+65.32663E-03,+48.44221E-03,-257.28643E-03
+7.32900E-03,+65.92965E-03,+49.04523E-03,-255.27638E-03
+7.33950E-03,+65.92965E-03,+49.24623E-03,-257.28643E-03
+7.35000E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.36050E-03,+65.92965E-03,+49.04523E-03,-254.27135E-03
+7.37100E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.38150E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.39200E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.40250E-03,+65.92965E-03,+49.64824E-03,-257.28643E-03
+7.41300E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.42350E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.43400E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.44450E-03,+66.53266E-03,+49.24623E-03,-257.28643E-03
+7.45500E-03,+65.92965E-03,+49.44724E-03,-257.28643E-03
+7.46550E-03,+66.53266E-03,+49.64824E-03,-257.28643E-03
+7.47600E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.48650E-03,+65.92965E-03,+49.84925E-03,-257.28643E-03
+7.49700E-03,+65.92965E-03,+49.44724E-03,-257.28643E-03
+7.50750E-03,+66.53266E-03,+49.84925E-03,-261.30653E-03
+7.51800E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.52850E-03,+66.13065E-03,+49.64824E-03,-257.28643E-03
+7.53900E-03,+66.33166E-03,+49.04523E-03,-257.28643E-03
+7.54950E-03,+65.92965E-03,+49.64824E-03,-257.28643E-03
+7.56000E-03,+66.73367E-03,+49.04523E-03,-257.28643E-03
+7.57050E-03,+65.92965E-03,+49.04523E-03,-256.28140E-03
+7.58100E-03,+65.92965E-03,+49.04523E-03,-255.27638E-03
+7.59150E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.60200E-03,+65.92965E-03,+49.04523E-03,-253.26633E-03
+7.61250E-03,+65.92965E-03,+49.04523E-03,-254.27135E-03
+7.62300E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.63350E-03,+65.92965E-03,+49.04523E-03,-254.27135E-03
+7.64400E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.65450E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.66500E-03,+65.92965E-03,+49.44724E-03,-257.28643E-03
+7.67550E-03,+65.92965E-03,+49.64824E-03,-256.28140E-03
+7.68600E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
+7.69650E-03,+65.12563E-03,+49.04523E-03,-257.28643E-03
+7.70700E-03,+65.52764E-03,+48.64322E-03,-255.27638E-03
+7.71750E-03,+65.92965E-03,+49.04523E-03,-253.26633E-03
+7.72800E-03,+65.92965E-03,+49.04523E-03,-253.26633E-03
+7.73850E-03,+65.12563E-03,+48.44221E-03,-254.27135E-03
+7.74900E-03,+65.12563E-03,+49.04523E-03,-253.26633E-03
+7.75950E-03,+65.32663E-03,+49.04523E-03,-257.28643E-03
+7.77000E-03,+65.12563E-03,+49.04523E-03,-253.26633E-03
+7.78050E-03,+65.12563E-03,+48.44221E-03,-253.26633E-03
+7.79100E-03,+64.72362E-03,+49.04523E-03,-255.27638E-03
+7.80150E-03,+65.12563E-03,+48.44221E-03,-252.26130E-03
+7.81200E-03,+65.12563E-03,+49.04523E-03,-253.26633E-03
+7.82250E-03,+65.12563E-03,+48.24121E-03,-252.26130E-03
+7.83300E-03,+64.72362E-03,+48.24121E-03,-253.26633E-03
+7.84350E-03,+65.12563E-03,+47.63819E-03,-253.26633E-03
+7.85400E-03,+63.51759E-03,+48.24121E-03,-249.24623E-03
+7.86450E-03,+64.92462E-03,+48.24121E-03,-252.26130E-03
+7.87500E-03,+64.72362E-03,+47.83920E-03,-249.24623E-03
+7.88550E-03,+64.32161E-03,+47.63819E-03,-249.24623E-03
+7.89600E-03,+64.32161E-03,+47.43719E-03,-249.24623E-03
+7.90650E-03,+63.71859E-03,+47.43719E-03,-249.24623E-03
+7.91700E-03,+64.32161E-03,+47.43719E-03,-249.24623E-03
+7.92750E-03,+63.51759E-03,+47.43719E-03,-249.24623E-03
+7.93800E-03,+63.51759E-03,+47.43719E-03,-245.22613E-03
+7.94850E-03,+63.51759E-03,+47.23618E-03,-249.24623E-03
+7.95900E-03,+63.51759E-03,+47.43719E-03,-249.24623E-03
+7.96950E-03,+63.51759E-03,+47.43719E-03,-245.22613E-03
+7.98000E-03,+63.51759E-03,+46.63317E-03,-245.22613E-03
+7.99050E-03,+63.51759E-03,+46.83417E-03,-245.22613E-03
+8.00100E-03,+62.71357E-03,+46.63317E-03,-245.22613E-03
+8.01150E-03,+63.31658E-03,+46.63317E-03,-242.21105E-03
+8.02200E-03,+62.71357E-03,+46.63317E-03,-245.22613E-03
+8.03250E-03,+62.71357E-03,+46.43216E-03,-245.22613E-03
+8.04300E-03,+62.71357E-03,+45.82915E-03,-245.22613E-03
+8.05350E-03,+62.11055E-03,+46.63317E-03,-241.20603E-03
+8.06400E-03,+61.90955E-03,+45.82915E-03,-245.22613E-03
+8.07450E-03,+61.90955E-03,+45.82915E-03,-241.20603E-03
+8.08500E-03,+61.90955E-03,+45.82915E-03,-239.19598E-03
+8.09550E-03,+61.30653E-03,+45.82915E-03,-241.20603E-03
+8.10600E-03,+61.10553E-03,+45.82915E-03,-241.20603E-03
+8.11650E-03,+61.10553E-03,+45.82915E-03,-240.20100E-03
+8.12700E-03,+61.10553E-03,+45.82915E-03,-241.20603E-03
+8.13750E-03,+61.10553E-03,+45.02513E-03,-237.18593E-03
+8.14800E-03,+61.10553E-03,+45.02513E-03,-237.18593E-03
+8.15850E-03,+60.90452E-03,+45.02513E-03,-237.18593E-03
+8.16900E-03,+60.30151E-03,+45.02513E-03,-233.16583E-03
+8.17950E-03,+60.30151E-03,+44.42211E-03,-233.16583E-03
+8.19000E-03,+60.30151E-03,+44.22111E-03,-233.16583E-03
+8.20050E-03,+60.10050E-03,+44.42211E-03,-233.16583E-03
+8.21100E-03,+59.09548E-03,+44.22111E-03,-233.16583E-03
+8.22150E-03,+59.49749E-03,+44.22111E-03,-232.16080E-03
+8.23200E-03,+59.49749E-03,+44.22111E-03,-233.16583E-03
+8.24250E-03,+59.29648E-03,+44.22111E-03,-229.14573E-03
+8.25300E-03,+58.69347E-03,+43.81910E-03,-231.15578E-03
+8.26350E-03,+58.69347E-03,+43.41708E-03,-232.16080E-03
+8.27400E-03,+57.88945E-03,+43.41708E-03,-225.12563E-03
+8.28450E-03,+57.68844E-03,+43.41708E-03,-229.14573E-03
+8.29500E-03,+57.88945E-03,+43.41708E-03,-225.12563E-03
+8.30550E-03,+57.88945E-03,+43.41708E-03,-228.14070E-03
+8.31600E-03,+57.88945E-03,+42.61306E-03,-225.12563E-03
+8.32650E-03,+57.28643E-03,+42.01005E-03,-225.12563E-03
+8.33700E-03,+57.48744E-03,+42.61306E-03,-225.12563E-03
+8.34750E-03,+57.08543E-03,+42.61306E-03,-225.12563E-03
+8.35800E-03,+56.28141E-03,+42.61306E-03,-221.10553E-03
+8.36850E-03,+56.28141E-03,+41.80904E-03,-221.10553E-03
+8.37900E-03,+56.28141E-03,+41.80904E-03,-219.09548E-03
+8.38950E-03,+55.67839E-03,+41.80904E-03,-217.08542E-03
+8.40000E-03,+56.28141E-03,+41.80904E-03,-217.08542E-03
+8.41050E-03,+55.47739E-03,+41.20603E-03,-217.08542E-03
+8.42100E-03,+55.07538E-03,+41.00502E-03,-217.08542E-03
+8.43150E-03,+54.67337E-03,+41.00502E-03,-217.08542E-03
+8.44200E-03,+54.67337E-03,+41.00502E-03,-213.06532E-03
+8.45250E-03,+54.67337E-03,+40.20100E-03,-213.06532E-03
+8.46300E-03,+54.27136E-03,+40.20100E-03,-213.06532E-03
+8.47350E-03,+54.47236E-03,+40.20100E-03,-213.06532E-03
+8.48400E-03,+53.86935E-03,+40.20100E-03,-213.06532E-03
+8.49450E-03,+53.06533E-03,+40.00000E-03,-210.05025E-03
+8.50500E-03,+53.06533E-03,+39.39698E-03,-209.04522E-03
+8.51550E-03,+53.06533E-03,+39.39698E-03,-209.04522E-03
+8.52600E-03,+53.06533E-03,+38.59296E-03,-205.02512E-03
+8.53650E-03,+52.86432E-03,+39.39698E-03,-209.04522E-03
+8.54700E-03,+52.26131E-03,+38.99497E-03,-205.02512E-03
+8.55750E-03,+52.26131E-03,+38.59296E-03,-204.02010E-03
+8.56800E-03,+51.45729E-03,+38.59296E-03,-205.02512E-03
+8.57850E-03,+50.85427E-03,+37.98995E-03,-202.01005E-03
+8.58900E-03,+51.45729E-03,+37.78894E-03,-201.00502E-03
+8.59950E-03,+50.65327E-03,+37.78894E-03,-196.98492E-03
+8.61000E-03,+51.45729E-03,+37.78894E-03,-196.98492E-03
+8.62050E-03,+50.45226E-03,+37.58794E-03,-195.97990E-03
+8.63100E-03,+49.84925E-03,+36.98492E-03,-196.98492E-03
+8.64150E-03,+49.84925E-03,+36.98492E-03,-193.96985E-03
+8.65200E-03,+49.04523E-03,+36.18090E-03,-192.96482E-03
+8.66250E-03,+49.04523E-03,+36.18090E-03,-192.96482E-03
+8.67300E-03,+49.04523E-03,+36.58291E-03,-192.96482E-03
+8.68350E-03,+48.84422E-03,+36.18090E-03,-188.94472E-03
+8.69400E-03,+48.24121E-03,+36.18090E-03,-188.94472E-03
+8.70450E-03,+48.24121E-03,+35.57789E-03,-188.94472E-03
+8.71500E-03,+47.43719E-03,+35.37688E-03,-188.94472E-03
+8.72550E-03,+47.43719E-03,+35.37688E-03,-184.92462E-03
+8.73600E-03,+46.63317E-03,+35.37688E-03,-188.94472E-03
+8.74650E-03,+46.63317E-03,+34.57286E-03,-184.92462E-03
+8.75700E-03,+46.63317E-03,+34.57286E-03,-184.92462E-03
+8.76750E-03,+45.82915E-03,+34.57286E-03,-181.90955E-03
+8.77800E-03,+45.82915E-03,+33.76884E-03,-180.90452E-03
+8.78850E-03,+45.82915E-03,+33.76884E-03,-180.90452E-03
+8.79900E-03,+45.02513E-03,+33.76884E-03,-176.88442E-03
+8.80950E-03,+45.02513E-03,+33.16583E-03,-176.88442E-03
+8.82000E-03,+44.22111E-03,+32.96482E-03,-172.86432E-03
+8.83050E-03,+44.22111E-03,+33.16583E-03,-176.88442E-03
+8.84100E-03,+43.81910E-03,+32.56281E-03,-174.87437E-03
+8.85150E-03,+43.41708E-03,+32.16080E-03,-172.86432E-03
+8.86200E-03,+43.41708E-03,+32.16080E-03,-172.86432E-03
+8.87250E-03,+42.81407E-03,+31.55779E-03,-168.84422E-03
+8.88300E-03,+42.61306E-03,+31.75879E-03,-168.84422E-03
+8.89350E-03,+41.80904E-03,+31.35678E-03,-168.84422E-03
+8.90400E-03,+41.80904E-03,+30.55276E-03,-164.82412E-03
+8.91450E-03,+41.20603E-03,+30.55276E-03,-161.80904E-03
+8.92500E-03,+41.00502E-03,+30.55276E-03,-164.82412E-03
+8.93550E-03,+41.00502E-03,+30.55276E-03,-160.80402E-03
+8.94600E-03,+41.00502E-03,+29.74874E-03,-160.80402E-03
+8.95650E-03,+40.20100E-03,+29.74874E-03,-159.79899E-03
+8.96700E-03,+39.39698E-03,+29.74874E-03,-156.78392E-03
+8.97750E-03,+38.79397E-03,+28.34171E-03,-156.78392E-03
+8.98800E-03,+39.39698E-03,+28.94472E-03,-156.78392E-03
+8.99850E-03,+38.59296E-03,+28.74372E-03,-152.76382E-03
+9.00900E-03,+38.19095E-03,+28.14070E-03,-152.76382E-03
+9.01950E-03,+37.98995E-03,+28.14070E-03,-149.74874E-03
+9.03000E-03,+37.78894E-03,+28.14070E-03,-148.74372E-03
+9.04050E-03,+37.58794E-03,+28.14070E-03,-148.74372E-03
+9.05100E-03,+36.58291E-03,+27.33668E-03,-146.73367E-03
+9.06150E-03,+36.18090E-03,+27.33668E-03,-144.72362E-03
+9.07200E-03,+36.18090E-03,+26.53266E-03,-144.72362E-03
+9.08250E-03,+35.37688E-03,+26.53266E-03,-144.72362E-03
+9.09300E-03,+35.37688E-03,+26.53266E-03,-142.71357E-03
+9.10350E-03,+35.37688E-03,+25.72864E-03,-140.70352E-03
+9.11400E-03,+34.57286E-03,+25.72864E-03,-136.68342E-03
+9.12450E-03,+34.57286E-03,+25.12563E-03,-139.69849E-03
+9.13500E-03,+33.76884E-03,+24.92462E-03,-136.68342E-03
+9.14550E-03,+33.76884E-03,+24.92462E-03,-133.66834E-03
+9.15600E-03,+33.76884E-03,+24.92462E-03,-132.66332E-03
+9.16650E-03,+32.96482E-03,+24.92462E-03,-132.66332E-03
+9.17700E-03,+32.96482E-03,+24.52261E-03,-130.65326E-03
+9.18750E-03,+31.35678E-03,+23.91960E-03,-128.64321E-03
+9.19800E-03,+31.35678E-03,+23.31658E-03,-124.62311E-03
+9.20850E-03,+31.35678E-03,+23.31658E-03,-124.62311E-03
+9.21900E-03,+30.55276E-03,+22.91457E-03,-126.63316E-03
+9.22950E-03,+30.55276E-03,+22.51256E-03,-123.61809E-03
+9.24000E-03,+29.74874E-03,+22.51256E-03,-124.62311E-03
+9.25050E-03,+29.74874E-03,+22.31156E-03,-117.58794E-03
+9.26100E-03,+28.94472E-03,+21.70854E-03,-118.59296E-03
+9.27150E-03,+28.94472E-03,+21.70854E-03,-116.58291E-03
+9.28200E-03,+28.14070E-03,+20.90452E-03,-116.58291E-03
+9.29250E-03,+28.14070E-03,+20.30151E-03,-115.57789E-03
+9.30300E-03,+27.33668E-03,+20.90452E-03,-112.56281E-03
+9.31350E-03,+27.33668E-03,+20.10050E-03,-112.56281E-03
+9.32400E-03,+26.53266E-03,+20.10050E-03,-108.54271E-03
+9.33450E-03,+26.53266E-03,+19.29648E-03,-108.54271E-03
+9.34500E-03,+25.72864E-03,+18.89447E-03,-106.53266E-03
+9.35550E-03,+25.72864E-03,+18.49246E-03,-104.52261E-03
+9.36600E-03,+24.92462E-03,+18.49246E-03,-104.52261E-03
+9.37650E-03,+24.92462E-03,+18.29146E-03,-100.50251E-03
+9.38700E-03,+24.52261E-03,+17.68844E-03,-100.50251E-03
+9.39750E-03,+24.12060E-03,+17.68844E-03,-100.50251E-03
+9.40800E-03,+23.31658E-03,+16.88442E-03,-96.48241E-03
+9.41850E-03,+23.31658E-03,+16.88442E-03,-95.47739E-03
+9.42900E-03,+22.51256E-03,+16.08040E-03,-94.47236E-03
+9.43950E-03,+21.90955E-03,+16.08040E-03,-92.46231E-03
+9.45000E-03,+21.70854E-03,+16.08040E-03,-92.46231E-03
+9.46050E-03,+21.70854E-03,+16.08040E-03,-88.44221E-03
+9.47100E-03,+20.90452E-03,+15.27638E-03,-88.44221E-03
+9.48150E-03,+20.30151E-03,+15.27638E-03,-84.42211E-03
+9.49200E-03,+20.10050E-03,+14.47236E-03,-84.42211E-03
+9.50250E-03,+20.10050E-03,+14.47236E-03,-83.41708E-03
+9.51300E-03,+19.29648E-03,+14.07035E-03,-82.41206E-03
+9.52350E-03,+19.09548E-03,+14.27136E-03,-80.40201E-03
+9.53400E-03,+18.49246E-03,+13.66834E-03,-80.40201E-03
+9.54450E-03,+17.88945E-03,+13.06533E-03,-76.38191E-03
+9.55500E-03,+17.68844E-03,+12.86432E-03,-76.38191E-03
+9.56550E-03,+17.48744E-03,+12.26131E-03,-73.36683E-03
+9.57600E-03,+16.88442E-03,+12.06030E-03,-72.36181E-03
+9.58650E-03,+16.08040E-03,+11.85930E-03,-71.35678E-03
+9.59700E-03,+15.67839E-03,+11.25628E-03,-70.35176E-03
+9.60750E-03,+15.47739E-03,+11.25628E-03,-68.34171E-03
+9.61800E-03,+15.27638E-03,+11.25628E-03,-64.32161E-03
+9.62850E-03,+14.67337E-03,+10.45226E-03,-63.31658E-03
+9.63900E-03,+13.66834E-03,+10.45226E-03,-64.32161E-03
+9.64950E-03,+13.66834E-03,+9.64824E-03,-60.30151E-03
+9.66000E-03,+12.86432E-03,+9.64824E-03,-60.30151E-03
+9.67050E-03,+12.86432E-03,+9.64824E-03,-59.29648E-03
+9.68100E-03,+12.86432E-03,+9.64824E-03,-54.27136E-03
+9.69150E-03,+12.06030E-03,+8.84422E-03,-53.26633E-03
+9.70200E-03,+11.25628E-03,+8.84422E-03,-52.26131E-03
+9.71250E-03,+11.25628E-03,+8.04020E-03,-49.24623E-03
+9.72300E-03,+10.45226E-03,+8.04020E-03,-50.25126E-03
+9.73350E-03,+10.45226E-03,+7.23618E-03,-48.24121E-03
+9.74400E-03,+9.64824E-03,+7.23618E-03,-44.22111E-03
+9.75450E-03,+9.44724E-03,+7.03518E-03,-47.23618E-03
+9.76500E-03,+9.24623E-03,+6.43216E-03,-42.21105E-03
+9.77550E-03,+8.84422E-03,+6.43216E-03,-40.20100E-03
+9.78600E-03,+8.04020E-03,+5.62814E-03,-40.20100E-03
+9.79650E-03,+8.04020E-03,+5.62814E-03,-36.18090E-03
+9.80700E-03,+7.23618E-03,+4.82412E-03,-36.18090E-03
+9.81750E-03,+7.03518E-03,+4.82412E-03,-33.16583E-03
+9.82800E-03,+6.43216E-03,+4.82412E-03,-32.16080E-03
+9.83850E-03,+5.62814E-03,+4.02010E-03,-29.14573E-03
+9.84900E-03,+5.22613E-03,+4.02010E-03,-28.14070E-03
+9.85950E-03,+5.02513E-03,+3.21608E-03,-25.12563E-03
+9.87000E-03,+4.82412E-03,+3.21608E-03,-28.14070E-03
+9.88050E-03,+4.22111E-03,+2.41206E-03,-24.12060E-03
